Time	Iteration	Average_Return	Std_Return	Max_Return	Min_Return	Average_Advs	Std_Advs	Max_Advs	Min_Advs	Num_Total_Ep	Mean_Ep_Len	Std_Ep_Len	Sec_per_iteration: 
40.1990340000001	24	-20.655529151293912	40.51789952264732	93.18823334337	-108.23666146858417	1.7763568394002505e-15	1.5895168156524348e-14	4.529709940470639e-14	-2.842170943040401e-14	50	150.0	0.0	40.1990340000001
39.70133999999996	25	-37.18900776208741	45.928239411673204	98.3101189144575	-143.77164374293017	3.481659405224491e-15	1.3812062576199694e-14	4.263256414560601e-14	-2.842170943040401e-14	50	150.0	0.0	39.70133999999996
37.528395000000046	26	-43.15042278762497	36.36778791295356	48.243392468341426	-107.55610889463102	-2.069455717901292e-15	1.3021316615867764e-14	3.9968028886505635e-14	-2.4868995751603507e-14	50	150.0	0.0	37.528395000000046
35.973178999999845	27	-46.57947142374694	31.85329776814504	33.6714982791367	-107.79473337837351	4.245492846166599e-15	1.4573546440121034e-14	4.263256414560601e-14	-2.842170943040401e-14	50	150.0	0.0	35.973178999999845
38.11860200000001	28	-33.409013112408665	29.462153022767225	33.240523493533615	-89.11714996132753	1.3100631690576846e-16	1.3652740576988332e-14	4.263256414560601e-14	-2.842170943040401e-14	50	150.0	0.0	38.11860200000001
37.930196000000024	29	-35.80231803887954	25.93812464078249	9.882848361473195	-88.75184553780252	-9.325873406851315e-16	1.1806510665934108e-14	2.4868995751603507e-14	-3.552713678800501e-14	50	150.0	0.0	37.930196000000024
30.720878999999968	30	-50.544707100878824	36.46384678028766	24.97452304747665	-166.99190632002902	2.0472512574087888e-15	1.358762694622644e-14	4.263256414560601e-14	-2.842170943040401e-14	50	150.0	0.0	30.720878999999968
34.71939499999985	31	-59.47105468986719	37.24856522280479	9.094797357032332	-185.00700673535556	8.08242361927114e-16	1.461821073683485e-14	4.973799150320701e-14	-3.907985046680551e-14	50	150.0	0.0	34.71939499999985
36.968585000000076	32	-43.29931933436531	31.90871404854994	17.243700983805006	-127.46785631540891	-1.5987211554602254e-16	1.5397991440673512e-14	4.440892098500626e-14	-4.263256414560601e-14	50	150.0	0.0	36.968585000000076
38.928470999999945	33	-49.27785427848876	45.060961221856964	17.208673412809283	-187.78819036337964	-1.3145040611561853e-15	1.8748973103377503e-14	4.440892098500626e-14	-4.973799150320701e-14	50	150.0	0.0	38.928470999999945
36.98537699999997	34	-47.935899255132355	37.976544512876764	21.028717291567688	-164.6497086756578	-1.2967404927621828e-15	1.3957926621994575e-14	6.084022174945858e-14	-2.1316282072803006e-14	50	150.0	0.0	36.98537699999997
36.65901799999983	35	-56.53149879515568	48.37079869268779	17.637110847726085	-196.6476135125721	1.1890488593735427e-15	1.6607400507011493e-14	5.1514348342607263e-14	-4.263256414560601e-14	50	150.0	0.0	36.65901799999983
37.329458999999815	36	-52.216527121776636	34.57399316736396	26.109756856494894	-128.6464213941855	4.081179838522075e-15	1.5596378276395234e-14	6.394884621840902e-14	-2.4868995751603507e-14	50	150.0	0.0	37.329458999999815
37.34471100000019	37	-53.24543081512168	34.9771153709451	10.354989123840111	-139.21871090479593	4.016786903093816e-15	1.6570534292623255e-14	6.17284001691587e-14	-2.1316282072803006e-14	50	150.0	0.0	37.34471100000019
37.865561999999954	38	-35.2068550432409	25.50185427199917	6.810605176650792	-96.00128748458673	-6.306066779870889e-16	1.0878677446090169e-14	2.1316282072803006e-14	-3.197442310920451e-14	50	150.0	0.0	37.865561999999954
17.28117700000007	39	-31.799648042559657	30.132564465858458	17.082448972198883	-101.64882358506094	1.7674750552032492e-15	1.4522868760624578e-14	4.973799150320701e-14	-2.842170943040401e-14	50	150.0	0.0	17.28117700000007
