Time	Iteration	Average_Return	Std_Return	Max_Return	Min_Return	Average_Advs	Std_Advs	Max_Advs	Min_Advs	Num_Total_Ep	Mean_Ep_Len	Std_Ep_Len	Sec_per_iteration: 
43.861316999999985	27	198.56	13.642081952546688	200.0	63.0	1.1735057370287905e-14	1.8860473839894215e-14	5.684341886080802e-14	-2.842170943040401e-14	100	198.56	13.642081952546688	43.861316999999985
44.99659899999995	28	198.52	14.725814069177973	200.0	52.0	8.1601392309949e-15	1.9243066881186543e-14	5.684341886080802e-14	-2.842170943040401e-14	100	198.52	14.725814069177973	44.99659899999995
43.82669700000008	29	200.0	0.0	200.0	200.0	1.3073986337985844e-14	2.13333282827025e-14	5.684341886080802e-14	-2.842170943040401e-14	100	200.0	0.0	43.82669700000008
45.04723899999999	30	197.44	18.87872877076208	200.0	30.0	1.1675105326958146e-14	1.909318111500986e-14	5.684341886080802e-14	-4.263256414560601e-14	100	197.44	18.87872877076208	45.04723899999999
43.42388900000003	31	197.3	19.00342074469752	200.0	51.0	1.1046719095020308e-14	1.9139301489306862e-14	5.684341886080802e-14	-2.842170943040401e-14	100	197.3	19.00342074469752	43.42388900000003
44.216391000000044	32	196.56	24.08041527881112	200.0	27.0	9.532374889431594e-15	1.8960249694862917e-14	4.263256414560601e-14	-2.842170943040401e-14	100	196.56	24.08041527881112	44.216391000000044
42.926624999999945	33	193.24	30.404315483167846	200.0	29.0	1.085131984268628e-14	1.7508119381543634e-14	5.684341886080802e-14	-2.842170943040401e-14	100	193.24	30.404315483167846	42.926624999999945
44.871152999999936	34	200.0	0.0	200.0	200.0	9.805489753489382e-15	2.036619261884164e-14	5.684341886080802e-14	-2.842170943040401e-14	100	200.0	0.0	44.871152999999936
45.09308699999997	35	200.0	0.0	200.0	200.0	1.0373923942097462e-14	1.9156211071726523e-14	5.684341886080802e-14	-2.842170943040401e-14	100	200.0	0.0	45.09308699999997
43.05368900000008	36	198.57	14.228320350624665	200.0	57.0	9.621192731401606e-15	1.6093502999304188e-14	4.263256414560601e-14	-2.842170943040401e-14	100	198.57	14.228320350624665	43.05368900000008
44.80029200000013	37	200.0	0.0	200.0	200.0	1.1226575225009583e-14	1.8884402690252737e-14	4.263256414560601e-14	-2.842170943040401e-14	100	200.0	0.0	44.80029200000013
44.06520499999988	38	200.0	0.0	200.0	200.0	-2.5579538487363607e-14	1.9996445075023373e-14	2.842170943040401e-14	-7.105427357601002e-14	100	200.0	0.0	44.06520499999988
42.583291000000145	39	200.0	0.0	200.0	200.0	-2.6716406864579765e-14	1.9719833242904376e-14	2.842170943040401e-14	-5.684341886080802e-14	100	200.0	0.0	42.583291000000145
43.66766199999984	40	200.0	0.0	200.0	200.0	-3.0269120543380266e-14	1.9961572376329577e-14	1.4210854715202004e-14	-7.105427357601002e-14	100	200.0	0.0	43.66766199999984
44.70418399999994	41	200.0	0.0	200.0	200.0	7.389644451905042e-15	2.004486268845705e-14	5.684341886080802e-14	-2.842170943040401e-14	100	200.0	0.0	44.70418399999994
44.20128	42	198.9	10.944861808172814	200.0	90.0	1.3569145806968663e-14	2.0100296306369917e-14	5.684341886080802e-14	-2.842170943040401e-14	100	198.9	10.944861808172814	44.20128
24.210015000000112	43	107.93	82.1585363793684	200.0	3.0	2.2160051571518125e-15	1.6672133955008837e-14	5.684341886080802e-14	-7.105427357601002e-14	100	107.93	82.1585363793684	24.210015000000112
42.940785000000005	44	192.28	37.8378329189186	200.0	3.0	9.447997939560082e-15	1.906194091199528e-14	5.684341886080802e-14	-2.842170943040401e-14	100	192.28	37.8378329189186	42.940785000000005
44.08833400000003	45	200.0	0.0	200.0	200.0	1.4068746168049984e-14	1.8473564550341794e-14	5.684341886080802e-14	-2.842170943040401e-14	100	200.0	0.0	44.08833400000003
42.15481599999998	46	192.53	36.62416005862797	200.0	6.0	1.1475265182525618e-14	1.9862132060562746e-14	5.684341886080802e-14	-4.263256414560601e-14	100	192.53	36.62416005862797	42.15481599999998
37.500383000000056	47	172.62	65.5850257299637	200.0	5.0	1.1943779298917434e-14	1.9536576488574848e-14	5.684341886080802e-14	-2.842170943040401e-14	100	172.62	65.5850257299637	37.500383000000056
27.429451999999856	48	124.91	87.93464561820899	200.0	4.0	7.744915819785093e-15	1.5688116200526444e-14	5.684341886080802e-14	-2.842170943040401e-14	100	124.91	87.93464561820899	27.429451999999856
28.083016999999927	49	132.17	89.32514259714338	200.0	4.0	6.8745009684789695e-15	1.8849165496431795e-14	5.684341886080802e-14	-8.526512829121202e-14	100	132.17	89.32514259714338	28.083016999999927
32.25975100000005	50	138.24	86.33251067819123	200.0	4.0	9.614531393253855e-15	1.8500366860857274e-14	5.684341886080802e-14	-2.842170943040401e-14	100	138.24	86.33251067819123	32.25975100000005
39.07732799999985	51	176.51	62.172581577412394	200.0	4.0	1.1606271499431387e-14	1.9790686410871563e-14	5.684341886080802e-14	-2.842170943040401e-14	100	176.51	62.172581577412394	39.07732799999985
44.029244999999946	52	196.12	27.15999999999998	200.0	6.0	1.1737277816337155e-14	1.8085175806160486e-14	4.263256414560601e-14	-2.842170943040401e-14	100	196.12	27.15999999999998	44.029244999999946
44.87087100000008	53	200.0	0.0	200.0	200.0	1.4068746168049984e-14	1.7111545026059624e-14	4.263256414560601e-14	-2.842170943040401e-14	100	200.0	0.0	44.87087100000008
44.046970999999985	54	200.0	0.0	200.0	200.0	1.4068746168049984e-14	2.0246852604444023e-14	5.684341886080802e-14	-2.842170943040401e-14	100	200.0	0.0	44.046970999999985
43.79213800000002	55	200.0	0.0	200.0	200.0	9.663381206337363e-15	1.818545260112659e-14	5.684341886080802e-14	-2.842170943040401e-14	100	200.0	0.0	43.79213800000002
44.39408299999991	56	200.0	0.0	200.0	200.0	1.1368683772161604e-14	2.0495186137532014e-14	4.263256414560601e-14	-2.842170943040401e-14	100	200.0	0.0	44.39408299999991
45.052167000000054	57	200.0	0.0	200.0	200.0	6.394884621840902e-15	1.8892955893517652e-14	4.263256414560601e-14	-2.842170943040401e-14	100	200.0	0.0	45.052167000000054
44.79145400000016	58	200.0	0.0	200.0	200.0	-2.899014361901209e-14	1.9372684150712273e-14	0.0	-5.684341886080802e-14	100	200.0	0.0	44.79145400000016
44.41443099999992	59	200.0	0.0	200.0	200.0	-2.5153212845907547e-14	1.70358455547307e-14	0.0	-5.684341886080802e-14	100	200.0	0.0	44.41443099999992
45.66779100000008	60	200.0	0.0	200.0	200.0	-2.1600499167107046e-14	2.083526488617196e-14	1.4210854715202004e-14	-5.684341886080802e-14	100	200.0	0.0	45.66779100000008
44.0040570000001	61	200.0	0.0	200.0	200.0	-2.6432189770275728e-14	1.3633535849307298e-14	0.0	-5.684341886080802e-14	100	200.0	0.0	44.0040570000001
45.398501000000124	62	200.0	0.0	200.0	200.0	-2.4868995751603507e-14	1.3082479199171338e-14	0.0	-5.684341886080802e-14	100	200.0	0.0	45.398501000000124
44.19411799999989	63	200.0	0.0	200.0	200.0	-2.6290081223123708e-14	1.3082479199171338e-14	0.0	-5.684341886080802e-14	100	200.0	0.0	44.19411799999989
33.85494100000005	64	154.76	26.248855213132625	200.0	3.0	-3.108624468950438e-16	1.822600765489538e-14	5.684341886080802e-14	-4.263256414560601e-14	100	154.76	26.248855213132625	33.85494100000005
39.662131000000045	65	181.62	39.75393816969584	200.0	3.0	-1.7146284392310917e-14	2.2871037961030408e-14	4.263256414560601e-14	-5.684341886080802e-14	100	181.62	39.75393816969584	39.662131000000045
34.49264399999993	66	156.88	78.04399784736813	200.0	3.0	-1.7708057242771247e-14	1.6361278778876545e-14	2.1316282072803006e-14	-5.684341886080802e-14	100	156.88	78.04399784736813	34.49264399999993
34.623937999999725	67	159.12	78.04015376714733	200.0	3.0	-1.9908519277578306e-14	1.5206220875775443e-14	1.4210854715202004e-14	-5.684341886080802e-14	100	159.12	78.04015376714733	34.623937999999725
40.79871100000037	68	190.18	42.804527797886045	200.0	3.0	-2.44848585850832e-14	1.280836949408929e-14	2.220446049250313e-16	-5.684341886080802e-14	100	190.18	42.804527797886045	40.79871100000037
44.11149400000022	69	200.0	0.0	200.0	200.0	-2.3305801732931285e-14	1.1977651584917041e-14	0.0	-5.684341886080802e-14	100	200.0	0.0	44.11149400000022
45.80856399999993	70	200.0	0.0	200.0	200.0	-2.7853275241795927e-14	1.4893626606151317e-14	0.0	-5.684341886080802e-14	100	200.0	0.0	45.80856399999993
44.11106599999994	71	200.0	0.0	200.0	200.0	-2.4158453015843406e-14	1.2469974404030099e-14	0.0	-5.684341886080802e-14	100	200.0	0.0	44.11106599999994
45.23869799999966	72	200.0	0.0	200.0	200.0	-2.4584778657299466e-14	1.2365076925913726e-14	0.0	-5.684341886080802e-14	100	200.0	0.0	45.23869799999966
43.98604800000021	73	200.0	0.0	200.0	200.0	-2.7426949600339866e-14	1.3063942201976513e-14	0.0	-5.684341886080802e-14	100	200.0	0.0	43.98604800000021
43.99543300000005	74	200.0	0.0	200.0	200.0	-2.6290081223123708e-14	1.4121757569080125e-14	0.0	-5.684341886080802e-14	100	200.0	0.0	43.99543300000005
45.08678699999973	75	200.0	0.0	200.0	200.0	-2.927436071331613e-14	1.2681943824943064e-14	0.0	-5.684341886080802e-14	100	200.0	0.0	45.08678699999973
44.1349180000002	76	200.0	0.0	200.0	200.0	-2.7142732506035826e-14	1.1734931117189108e-14	0.0	-5.684341886080802e-14	100	200.0	0.0	44.1349180000002
43.79922600000009	77	200.0	0.0	200.0	200.0	-2.7569058147491886e-14	1.2681943824943065e-14	0.0	-5.684341886080802e-14	100	200.0	0.0	43.79922600000009
55.949814999999944	78	200.0	0.0	200.0	200.0	-2.6290081223123708e-14	1.2770016692521885e-14	0.0	-5.684341886080802e-14	100	200.0	0.0	55.949814999999944
43.60036500000024	79	200.0	0.0	200.0	200.0	-2.7426949600339866e-14	1.2430233888292556e-14	0.0	-5.684341886080802e-14	100	200.0	0.0	43.60036500000024
45.443964999999935	80	200.0	0.0	200.0	200.0	-2.3874235921539365e-14	1.2849630542697602e-14	0.0	-5.684341886080802e-14	100	200.0	0.0	45.443964999999935
44.03034400000024	81	200.0	0.0	200.0	200.0	-2.6005864128819668e-14	1.3638719281096849e-14	0.0	-5.684341886080802e-14	100	200.0	0.0	44.03034400000024
43.504721999999674	82	200.0	0.0	200.0	200.0	-2.3447910280083305e-14	1.2286432469317234e-14	0.0	-5.684341886080802e-14	100	200.0	0.0	43.504721999999674
43.71708800000033	83	200.0	0.0	200.0	200.0	-2.4584778657299466e-14	1.3756665217135593e-14	0.0	-5.684341886080802e-14	100	200.0	0.0	43.71708800000033
58.755990999999995	84	200.0	0.0	200.0	200.0	-2.8279600883251987e-14	1.2788979727384643e-14	0.0	-5.684341886080802e-14	100	200.0	0.0	58.755990999999995
47.38949000000002	85	200.0	0.0	200.0	200.0	-2.4868995751603507e-14	1.161036396863451e-14	0.0	-5.684341886080802e-14	100	200.0	0.0	47.38949000000002
